path_idx,W_final,improvement,sl_improvement
991,2020.1401,2389.3383,-201.3713
992,53.0894,76.9643,-54.5446
993,122.3591,130.8721,-18.4841
994,624.2206,680.1485,0.0
995,-108.148,183.6174,-453.6125
996,1858.3697,3407.8552,0.0
997,323.5819,529.9832,0.0
998,175.025,216.4757,-144.9483
999,191.1788,204.7466,-61.7567
1000,217.3879,233.7219,-54.1533
1001,139.5732,172.48,-151.0181
1002,57.4666,61.9774,41.7294
1003,403.6829,425.666,-51.7684
1004,612.9043,712.4007,0.0
1005,375.9954,430.4242,-193.4305
1006,746.5443,942.7943,0.0
1007,-3609.4284,-1464.5753,0.0
1008,946.3533,977.933,0.0
1009,234.3546,250.1754,-80.8752
1010,229.8613,238.8265,24.835
1011,570.8758,624.4424,-137.1804
1012,-2368.9839,-67.8445,0.0
1013,539.552,730.7685,-425.5066
1014,2874.8296,3297.1186,0.0
1015,149.9293,167.5069,-79.6766
1016,-40.9647,39.3499,-314.7541
1017,169.5882,175.5871,9.9429
1018,894.0762,947.9087,0.0
1019,291.5952,390.4128,0.0
1020,200.7242,237.3688,-120.1113
1021,-375.97,-111.2982,0.0
1022,86.6619,87.9199,88.5274
1023,193.5974,233.5554,-92.0564
1024,519.5784,538.4149,-26.5739
1025,371.7072,398.1245,-13.3827
1026,396.2788,501.4456,0.0
1027,-1961.0401,-446.9386,0.0
1028,815.8581,960.3133,-126.942
1029,177.1462,206.3792,-122.3728
1030,34.6881,194.6024,0.0
1031,233.0292,294.6811,0.0
1032,179.1768,206.9274,-84.3235
1033,869.6863,971.6402,0.0
1034,106.0014,115.5372,-9.8743
1035,203.1246,218.1198,-38.4193
1036,1113.374,1303.8893,0.0
1037,77.7672,93.9813,-24.9841
1038,384.0862,390.0558,38.0707
1039,174.5581,187.0083,-36.685
1040,324.2711,351.7584,-71.8111
1041,-1035.6702,61.3112,0.0
1042,148.5345,151.3615,35.3142
1043,1486.266,1593.3025,-328.2659
1044,246.9925,287.2526,-13.0224
1045,510.199,566.6058,-43.9534
1046,506.5135,524.5867,-47.1071
1047,338.2194,363.1078,0.0
1048,581.4787,651.8618,0.0
1049,977.0892,1120.803,-163.7753
1050,651.2721,840.0707,-662.7625
1051,58.8319,74.3827,-58.1818
1052,54.0484,57.2803,39.3975
1053,802.9363,861.6248,-40.1774
1054,35.7472,83.4604,-102.7935
1055,93.2954,112.8123,-111.726
1056,2665.4586,2720.2185,-111.4302
1057,1475.8095,1594.3915,-279.307
1058,909.2379,1495.2898,0.0
1059,355.855,456.4134,0.0
1060,417.7514,417.7529,0.0
1061,534.3793,541.5514,35.481
1062,1078.8258,1835.785,0.0
1063,349.036,408.7116,-130.695
1064,125.1279,131.7683,18.4777
1065,-168.3753,-109.8892,-104.3934
1066,486.7925,624.001,-200.8002
1067,210.8723,278.9702,0.0
1068,299.0923,476.2488,-124.4752
1069,118.8567,163.547,-165.7915
1070,318.9648,338.438,-76.8481
1071,794.1444,965.5869,0.0
1072,765.2757,1037.6595,-256.3771
1073,51.7044,69.9208,-57.548
1074,163.358,178.5201,-62.8629
1075,1408.3303,1562.7156,-180.5854
1076,832.2266,1233.6497,-1176.142
1077,2155.0676,2766.1219,0.0
1078,-111.2882,47.6682,-412.4664
1079,194.3243,357.2261,-25.0122
1080,498.8864,612.564,-79.2223
1081,217.1683,246.4878,-70.0448
1082,1150.9865,1184.3869,0.0
1083,79.1479,104.5017,-82.2337
1084,184.3535,198.9599,-43.8637
1085,183.9841,195.1807,-27.8998
1086,778.438,926.2024,0.0
1087,606.3267,633.5479,-19.6235
1088,267.0997,338.153,0.0
1089,15.569,87.4433,-90.4966
1090,175.7366,182.386,37.3928
1091,1489.4201,2005.1017,-964.1838
1092,938.906,1003.6922,0.0
1093,849.3376,873.897,0.0
1094,172.6806,203.0908,-110.2135
1095,309.992,324.0139,-40.2098
1096,9268.0627,10248.6323,0.0
1097,237.2103,252.9568,-6.4972
1098,1909.8974,2032.2873,0.0
1099,36.2686,54.7167,-48.5196
1100,521.6503,545.366,0.0
1101,62.3618,64.7745,64.9323
1102,232.4431,281.2844,0.0
1103,536.1613,668.0178,0.0
1104,75.1316,128.4885,-99.5092
1105,129.9432,134.5297,42.6299
1106,103.4473,415.06,-560.0966
1107,183.5696,242.1745,-268.0267
1108,435.526,467.3388,0.0
1109,324.4219,334.3372,-18.5049
1110,150.8465,168.0683,-42.1165
1111,211.1878,370.6294,0.0
1112,499.3577,693.3689,0.0
1113,459.7765,477.8583,-13.5807
1114,88.211,201.1317,-211.9675
1115,296.1381,370.4292,0.0
1116,287.0318,396.906,-70.6087
1117,284.3496,481.2995,0.0
1118,757.2659,802.7156,0.0
1119,244.6039,250.4605,19.6454
1120,579.7714,631.134,0.0
1121,463.4042,713.1693,-349.6709
1122,218.593,251.7362,-122.8499
1123,813.2721,891.1404,-117.6027
1124,1424.9826,1560.7651,-279.7347
1125,156.0588,199.8427,-22.0454
1126,347.5946,493.4617,0.0
1127,243.4031,298.6233,-182.7428
1128,39.3073,165.8579,-325.9023
1129,1179.3205,1374.8574,-231.7603
1130,709.3839,717.7537,27.0375
1131,27.6077,230.7153,-488.4891
1132,-8.9844,153.0611,-357.0472
1133,472.5535,522.6741,-131.9096
1134,70.8594,93.8631,-103.924
1135,434.6618,453.1596,-33.3453
1136,836.259,915.964,-26.4634
1137,-6.1951,-1.8604,60.001
1138,217.0607,268.6988,-74.8287
1139,1134.1178,1207.4011,0.0
1140,125.1723,134.0217,8.4533
1141,268.2216,301.4263,-114.3765
1142,79.4341,267.2236,-240.4004
1143,925.001,2020.2363,0.0
1144,665.7481,773.1085,0.0
1145,353.4411,894.2544,0.0
1146,908.2047,1205.2185,-481.7169
1147,1534.6715,1604.8671,0.0
1148,2079.0804,2971.6722,0.0
1149,143.7157,172.8669,-82.5858
1150,266.7468,286.4609,-80.2822
1151,812.3091,862.148,0.0
1152,975.1038,1164.3893,0.0
1153,323.9865,368.0007,-90.3281
1154,189.0622,303.4893,-278.1833
1155,486.9326,501.7381,-38.9959
1156,838.0306,877.3398,0.0
1157,492.4172,526.4438,-69.3643
1158,693.4932,739.3745,0.0
1159,486.2628,536.4499,-122.4286
1160,218.4285,225.9761,45.2113
1161,-326.6586,110.6407,0.0
1162,765.0173,815.3584,-72.8099
1163,353.7567,454.3144,0.0
1164,1136.7727,1579.0481,0.0
1165,366.406,379.9381,-9.6423
1166,845.8568,2100.5915,0.0
1167,786.0836,925.8273,0.0
1168,212.5495,262.9978,-105.4638
1169,39.9654,44.0422,73.3041
1170,136.2803,216.6197,-127.781
1171,1099.9215,1147.7059,-42.0398
1172,530.4778,604.6167,0.0
1173,1351.1164,1413.6269,0.0
1174,1137.6161,1238.0736,0.0
1175,413.9533,472.2231,0.0
1176,87.5484,131.009,-97.415
1177,527.8394,581.0615,-138.2949
1178,219.5303,224.5586,51.9668
1179,192.9076,327.9294,0.0
1180,601.1599,618.0312,-29.839
1181,133.3996,174.0709,-67.6047
1182,402.1152,425.1291,-84.5836
1183,81.3646,92.0891,5.7344
1184,456.147,578.334,-133.5985
1185,-1036.3455,-370.356,0.0
1186,219.3164,250.7584,-146.8889
1187,135.8016,140.6302,19.1668
1188,3067.9718,3837.1295,0.0
1189,114.465,278.545,-352.1289
1190,1019.9379,1134.4436,0.0
1191,-16.3923,14.7489,-82.0011
1192,151.424,185.0083,-93.6057
1193,337.2838,350.779,-5.8688
1194,1214.1186,1408.0683,0.0
1195,436.2013,560.5419,0.0
1196,345.8618,370.3167,-40.5603
1197,778.0588,833.4983,0.0
1198,140.1088,162.8104,-45.2039
1199,333.4992,355.4997,-85.715
1200,230.845,239.1212,-2.3906
1201,446.2959,527.5431,-155.7998
1202,301.303,374.2083,0.0
1203,-55.5381,254.3493,0.0
1204,1011.2589,1048.3306,0.0
1205,16.4445,22.298,52.3015
1206,115.7432,177.6272,-206.8512
1207,378.1059,392.264,-21.8407
1208,202.9025,227.2263,-81.1815
1209,306.0485,364.8598,0.0
1210,2788.1429,3130.925,0.0
1211,23.7133,25.9701,81.753
1212,191.1888,194.8104,41.9465
1213,151.1092,241.7617,-125.143
1214,443.8643,464.4992,-56.7647
1215,323.788,338.2079,-34.8661
1216,169.3803,172.4482,38.7716
1217,764.0429,824.65,-12.9636
1218,154.5684,250.1378,-34.0799
1219,378.5486,406.9217,-58.0385
1220,410.6938,465.8712,-31.515
1221,-10357.5672,-5282.0579,0.0
1222,165.4605,209.468,-142.8113
1223,177.9782,184.6891,58.7418
1224,163.6572,185.1509,-105.4179
1225,104.6459,215.2525,0.0
1226,263.9615,274.7983,-27.426
1227,93.4266,103.44,25.0385
1228,725.5223,822.8307,0.0
1229,173.3393,214.6197,-115.665
1230,659.9879,681.2451,-32.2741
1231,611.3993,690.0347,-55.7475
1232,722.4167,1030.7059,0.0
1233,239.3427,256.0853,-84.8663
1234,539.392,594.1844,-47.6577
1235,84.3403,122.7578,-119.8181
1236,359.2743,363.3503,54.2175
1237,222.0212,231.8218,-12.2699
1238,816.5629,1225.3568,0.0
1239,291.0524,330.8458,-96.5543
1240,989.3414,1258.3048,0.0
1241,452.5744,527.2367,0.0
1242,521.0302,537.025,-11.0637
1243,301.8974,705.1382,0.0
1244,237.0251,297.7607,-193.5764
1245,316.1133,583.9371,0.0
1246,-71.1553,-3.5641,-99.8858
1247,162.2508,189.5678,-147.078
1248,593.3248,670.4398,0.0
1249,4245.1995,4378.9493,0.0
1250,677.4169,743.6449,-40.545
1251,463.1525,535.5017,-103.5618
1252,-16.4984,-14.8105,92.8782
1253,229.7756,253.6843,-76.3639
1254,55.1962,80.8249,-37.1911
1255,247.95,772.8297,0.0
1256,234.6714,262.5664,-116.9106
1257,505.2072,544.2582,0.0
1258,277.5722,303.7706,-96.7789
1259,126.205,139.8714,-16.0063
1260,598.7538,771.9212,-220.5338
1261,519.1948,623.6435,0.0
1262,581.1125,665.9703,-155.2672
1263,370.9297,460.9381,-68.416
1264,163.7472,184.8399,-83.2709
1265,147.1088,212.668,-243.7524
1266,-326.3635,-84.9336,-678.6982
1267,271.5935,274.7613,58.262
1268,4500.1353,4973.5969,0.0
1269,327.249,449.8089,-99.9796
1270,157.0773,168.1821,-42.3556
1271,530.3231,700.3917,0.0
1272,122.8596,124.0998,57.6921
1273,-171.5857,-100.889,-84.5362
1274,194.4568,199.1381,37.059
1275,1713.6718,1877.5195,0.0
1276,354.7604,366.2895,-46.0031
1277,982.0868,1225.8323,0.0
1278,248.1713,265.1281,-66.926
1279,71.5133,75.382,33.8612
1280,1009.2872,1083.0433,0.0
1281,1362.5556,1412.2663,0.0
1282,84.5751,225.582,0.0
1283,205.8635,266.5387,0.0
1284,605.8189,632.3191,0.0
1285,487.552,576.7408,-195.2568
1286,176.4218,221.3198,-116.5866
1287,205.075,216.4516,-19.8429
1288,206.0851,215.4377,10.0798
1289,156.4771,184.646,-143.3797
1290,104.7821,122.7296,-41.9799
1291,73.2907,125.9758,-216.2118
1292,354.6217,419.3612,0.0
1293,355.5183,379.6112,-81.4543
1294,176.1982,246.9382,0.0
1295,-477.0633,6.4764,0.0
1296,266.5197,275.666,27.8588
1297,120.8825,136.67,-66.9602
1298,144.3234,180.5406,-174.9677
1299,1183.4385,2203.5744,0.0
1300,166.683,196.7926,-101.2307
1301,47.1363,48.2815,76.7883
1302,14.0986,257.7787,-449.3374
1303,354.5401,418.9703,0.0
1304,366.6453,431.2585,0.0
1305,686.4457,743.8018,-37.4476
1306,68.5434,73.3971,41.9703
1307,506.3426,624.3831,0.0
1308,417.1396,611.5395,0.0
1309,10.7804,248.6359,-332.5111
1310,211.9003,275.0623,-264.9819
1311,448.185,477.0954,0.0
1312,-7465.1092,-2851.2378,0.0
1313,167.0619,170.7775,56.5655
1314,60.1101,181.7851,-331.1276
1315,173.4843,186.683,-5.9825
1316,252.4768,269.1393,-63.9206
1317,2345.5452,2589.9469,0.0
1318,261.5005,332.0583,-77.7458
1319,322.2727,372.4117,-147.923
1320,633.29,686.7136,-65.4683
1321,716.2733,748.6309,0.0
1322,894.4958,920.0887,0.0
1323,113.6364,138.6684,-88.1531
1324,282.1148,388.6871,-330.0725
1325,865.4868,923.8088,0.0
1326,427.3064,588.4447,0.0
1327,216.0542,225.1657,-5.8821
1328,1972.0632,2273.9081,-627.8225
1329,345.9812,355.2955,4.019
1330,209.6044,216.8331,-21.0899
1331,-245.0639,108.908,-666.7329
1332,227.5498,231.9749,29.6143
1333,35.6011,47.8593,8.7326
1334,84.385,95.734,-27.2494
1335,397.2566,497.4695,0.0
1336,61.148,70.7469,9.5368
1337,94.8501,151.4903,-202.1258
1338,-27.9528,38.7871,-88.102
1339,155.3419,181.4475,-15.2909
1340,338.7159,389.1295,-11.6351
1341,138.3901,235.9937,-331.5227
1342,341.197,382.0231,-132.641
1343,288.6664,335.9352,-184.3691
1344,11.1557,74.9077,-230.6075
1345,-502.4267,-1.0715,-620.0727
1346,231.191,245.6503,-34.5753
1347,3830.4392,4551.3998,-809.6081
1348,255.2523,295.7534,-143.8012
1349,5800.5914,7419.1941,-1901.3483
1350,588.5532,625.8295,-22.0257
1351,233.0612,261.8158,-30.2598
1352,250.8988,271.5127,-68.457
1353,287.075,305.8051,-70.9879
1354,185.5418,241.7255,-134.1279
1355,129.2491,144.2746,-60.1104
1356,631.16,678.4716,-172.6329
1357,-21.4691,95.9579,-273.3755
1358,-502.8349,-161.9821,-759.0713
1359,160.0237,462.0679,0.0
1360,63.0367,69.2139,50.7945
1361,147.6823,185.6961,-192.6415
1362,428.3469,569.4772,-111.0251
1363,1324.2946,1392.1291,0.0
1364,299.1104,446.609,-266.9815
1365,479.2025,491.9565,-15.1738
1366,1261.3283,1521.286,0.0
1367,754.1839,870.0839,-325.4826
1368,705.7062,822.8913,0.0
1369,220.1988,327.4325,0.0
1370,299.2241,597.6504,0.0
1371,284.9227,299.1451,-48.4966
1372,203.6268,227.4054,-63.8717
1373,142.8582,164.0747,-110.073
1374,448.9965,573.9176,0.0
1375,2293.0544,2501.3739,0.0
1376,1126.396,1490.8846,-579.9557
1377,31.9328,42.7477,28.1152
1378,61.9951,66.2356,57.5254
1379,29.6039,34.6318,72.945
1380,762.7448,1814.4772,0.0
1381,14.3211,59.4609,-95.7123
1382,323.5418,417.8348,-49.5297
1383,214.2838,267.6156,-123.9536
1384,380.4408,450.206,-91.4966
1385,623.0316,673.4244,-46.8942
1386,363.8047,401.6712,-128.4081
1387,141.0375,143.6302,62.1627
1388,-13.6408,-0.6867,15.4017
1389,108.717,115.8756,31.3041
1390,1406.2494,1893.4213,0.0
1391,499.1223,517.0436,0.0
1392,405.5179,429.7569,-21.1516
1393,178.4433,216.3782,-132.7882
1394,434.1807,520.5836,-32.5672
1395,893.9664,969.3488,-168.055
1396,411.8724,610.6931,-58.4745
1397,77.3838,145.5209,-111.3954
1398,5969.0036,6273.2815,0.0
1399,228.6137,423.632,-473.0208
1400,306.8161,440.2242,-50.7054
1401,250.1538,306.1587,-57.5377
1402,124.8518,147.7179,-89.0629
1403,493.0593,527.9269,-19.3924
1404,1201.9055,1531.9656,0.0
1405,210.9905,242.6963,-29.1447
1406,91.4799,112.8975,-77.4659
1407,13.9379,34.9634,-90.8374
1408,135.4347,169.922,-178.8761
1409,426.5885,458.0807,-80.2551
1410,2489.236,3037.4071,0.0
1411,694.9939,748.6527,0.0
1412,145.0162,217.168,0.0
1413,461.3857,585.1833,0.0
1414,135.6045,161.4882,-73.7315
1415,61.1576,98.1817,-185.7699
1416,527.6466,560.3721,0.0
1417,703.4152,924.1188,0.0
1418,520.6953,560.9782,0.0
1419,2770.3683,3122.1636,0.0
1420,52.2728,57.7118,66.7147
1421,536.758,623.7511,0.0
1422,74.3892,108.2846,-97.3783
1423,120.2116,139.4113,-66.1517
1424,130.0738,220.058,-352.5466
1425,-346.1645,-190.4512,-458.2011
1426,435.5861,450.2241,-4.1376
1427,241.6979,252.3753,-22.7961
1428,1050.2591,1111.8624,-92.1614
1429,454.329,511.899,0.0
1430,194.3531,383.2832,0.0
1431,41.8818,45.6664,74.6824
1432,118.0562,132.795,-54.3985
1433,51.5851,61.4129,35.2668
1434,-883.4978,-60.0746,0.0
1435,291.3844,296.8841,56.2431
1436,1147.2126,1585.0311,0.0
1437,350.3252,385.6687,0.0
1438,1118.3371,1317.0902,0.0
1439,507.0326,546.2467,-32.4706
1440,345.5733,487.6827,-141.1097
1441,99.0234,103.173,57.2167
1442,296.6839,368.7499,0.0
1443,1151.2832,1195.4541,-16.6271
1444,140.317,186.2724,-119.5128
1445,1094.5469,1160.0723,0.0
1446,142.2442,175.9768,-112.163
1447,133.0826,165.9201,-91.4596
1448,236.7573,272.9484,-50.1736
1449,5.2652,78.7766,-94.1732
1450,547.2481,637.0931,0.0
1451,216.1069,235.7337,-76.362
1452,617.2432,928.9448,-1071.2704
1453,960.6264,1004.3283,0.0
1454,-389.6901,80.781,-993.7803
1455,139.5549,150.9816,-16.2354
1456,153.9742,420.7158,0.0
1457,1612.7388,1863.2139,-428.3329
1458,2563.7858,2687.5222,0.0
1459,305.7499,343.771,-113.7018
1460,53.898,62.4563,28.9944
1461,475.3426,547.6269,-78.9659
1462,164.6927,167.1444,44.4233
1463,47.7906,85.6426,-136.1555
1464,293.5511,302.5133,5.8591
1465,74.8885,257.1476,-208.1125
1466,21.0566,51.6597,-119.8761
1467,228.9167,320.7821,-51.6169
1468,2135.5544,2474.8275,0.0
1469,404.7291,472.8543,-123.0231
1470,475.5393,583.2323,-312.2418
1471,1085.1896,1227.9366,0.0
1472,407.2688,438.186,-24.5047
1473,-63.7479,70.1322,-119.4982
1474,804.0804,950.8843,0.0
1475,114.1547,173.5308,-173.0255
1476,727.1668,789.166,0.0
1477,807.7917,1066.6799,0.0
1478,112.9283,206.6302,-319.2136
1479,84.5293,88.555,65.0538
1480,253.2877,272.4709,-50.7716
1481,-363.8785,-145.6794,-572.6966
1482,272.5567,316.4713,-217.1016
1483,224.4418,254.9251,-62.4576
1484,913.0936,1026.999,0.0
1485,375.7779,393.454,-76.8325
1486,562.2485,630.066,-93.6199
1487,810.3318,862.5234,0.0
1488,1373.9826,1619.5351,0.0
1489,89.7829,94.2447,35.0041
1490,59.6513,88.3643,-13.3143
1491,328.52,363.3523,-28.2236
1492,143.5046,149.3924,7.0302
1493,423.0598,462.8094,0.0
1494,305.9844,371.151,0.0
1495,986.2286,1246.2047,0.0
1496,83.1221,118.6519,-167.4084
1497,1053.8585,1135.7328,-83.3391
1498,150.7882,157.935,22.1357
1499,493.1817,522.5521,-20.2899
1500,-58.0152,3.2993,-155.1349
1501,339.1507,374.6358,0.0
1502,224.4181,245.7397,-74.8793
1503,24.9155,27.6163,74.0424
1504,377.5357,392.1863,-54.8892
1505,914.2519,1063.371,-489.1207
1506,2495.9519,2758.6151,-408.9553
1507,442.9881,464.8531,-32.8184
1508,275.9699,294.0562,-33.0213
1509,-1109.1734,180.5934,-300.0373
1510,78.5871,107.849,-42.133
1511,179.5405,208.5291,-127.5867
1512,724.4745,1380.4167,-641.6237
1513,1232.8651,1311.0413,-39.6462
1514,386.8123,462.6431,-144.4859
1515,677.3724,729.5446,-85.1357
1516,296.5833,430.1021,-124.2491
1517,555.3281,690.5553,0.0
1518,151.8499,184.0333,-29.0704
1519,402.2758,408.0231,60.1889
1520,2178.8014,2338.0459,0.0
1521,1640.4507,1777.4883,0.0
1522,492.735,513.7272,-73.984
1523,-17.5057,-15.4771,69.0055
1524,544.414,764.6932,-689.5265
1525,536.3583,570.1004,0.0
1526,245.5359,281.5794,-152.4656
1527,145.2381,182.9791,-144.4002
1528,17.9578,34.8138,-36.7983
1529,192.6253,204.9927,-26.7825
1530,234.9746,251.1343,-64.3192
1531,592.1683,649.692,0.0
1532,347.8933,364.1873,-60.2574
1533,172.9541,178.1744,39.2645
1534,1910.0228,2149.8358,0.0
1535,805.5938,987.915,0.0
1536,186.8686,226.855,-126.1606
1537,538.5834,566.0542,0.0
1538,241.1266,247.3414,12.7784
1539,270.3345,280.3592,-40.516
1540,129.4694,143.0423,-24.484
1541,543.7008,625.5548,-108.2894
1542,141.342,144.5782,25.0363
1543,50.7648,51.5072,59.6456
1544,223.0254,226.8586,43.0084
1545,535.5493,570.6924,-108.8233
1546,73.0091,75.6057,82.4187
1547,70.062,494.1196,-264.0469
1548,204.4151,211.7837,5.2283
1549,285.9616,351.4113,0.0
1550,77.6926,118.5697,-74.3638
1551,259.118,449.2021,-9.8965
1552,224.4279,293.6717,-63.6519
1553,170.4692,210.6588,-117.2209
1554,134.3803,147.2937,-57.3195
1555,492.486,560.0072,0.0
1556,535.2488,655.4387,0.0
1557,300.2381,425.0686,0.0
1558,2091.1644,2344.5408,0.0
1559,899.8029,1026.583,0.0
1560,151.0327,368.2158,0.0
1561,110.4682,155.8476,-91.3703
1562,217.5121,226.484,-10.4124
1563,1008.5598,1159.0908,0.0
1564,220.457,240.2507,-55.3782
1565,173.0422,177.1862,37.9476
1566,-65.9637,-7.0367,-143.3002
1567,326.8688,415.7312,0.0
1568,-220.4864,3.6041,0.0
1569,513.7725,640.736,0.0
1570,64.3087,74.6609,29.6229
1571,534.4597,592.0834,0.0
1572,85.052,119.1072,-105.319
1573,32.2848,80.4013,-95.4634
1574,77.4629,117.4435,-105.1416
1575,891.8523,1404.6186,-269.3534
1576,96.1957,116.0974,-46.9587
1577,368.232,401.9328,-91.8866
1578,1309.8586,1865.0534,0.0
1579,501.959,536.0881,-23.5774
1580,335.3619,363.9339,-59.7834
1581,-5.4365,-4.9715,101.0415
1582,397.5019,422.6281,-97.3366
1583,172.9828,190.4727,-81.5432
1584,919.9512,1068.9565,0.0
1585,787.9476,828.6744,0.0
1586,51.6384,54.3485,63.6199
1587,1131.6963,1369.2422,-288.2776
1588,299.0016,315.4098,-42.4492
1589,518.9774,536.1219,-28.7755
1590,125.1405,143.0272,-87.2125
1591,300.6553,327.9505,-78.1451
1592,530.7465,690.6571,-407.5402
1593,349.7127,399.935,-16.2448
1594,815.8586,876.0136,0.0
1595,731.477,783.8938,0.0
1596,77.2523,109.4117,-33.2901
1597,456.1833,471.4704,-30.3826
1598,437.9014,470.325,-8.7993
1599,273.1671,304.7318,-76.6864
1600,274.4262,297.0987,-61.6382
1601,1425.6822,1893.5597,0.0
1602,702.4984,762.2891,-40.7239
1603,-4.7499,38.2422,-203.8074
1604,1984.2362,2195.0028,-298.164
1605,82.7326,92.5473,1.5187
1606,108.4924,111.6195,85.2686
1607,679.6831,766.0592,0.0
1608,128.6464,228.2753,-322.268
1609,-245.7352,93.7729,-271.8871
1610,860.8235,958.116,-63.712
1611,69.7965,112.4207,-141.5667
1612,53.5492,60.9815,49.3776
1613,6.7272,9.7647,74.7153
1614,92.8338,141.6678,-228.0493
1615,701.2418,765.5605,-111.1587
1616,867.1087,1108.197,-318.9497
1617,58.6828,420.4311,-232.1933
1618,107.0909,108.2992,51.9642
1619,166.8832,192.0908,-38.7721
1620,100.9309,436.8263,-231.4983
1621,1256.0042,1314.1659,-27.1972
1622,408.2986,909.7046,0.0
1623,476.5041,560.1513,-57.786
1624,245.7765,339.2192,-193.0072
1625,138.0863,148.7006,-44.5317
1626,53.321,208.8462,0.0
1627,1332.7866,1404.9672,-73.7153
1628,259.6199,273.789,-66.9239
1629,492.4462,603.9621,0.0
1630,86.6424,88.5837,54.5111
1631,430.0018,539.1175,-181.3256
1632,609.6283,638.6415,-46.028
1633,2160.0748,2424.0707,0.0
1634,323.6253,337.2414,6.7918
1635,2546.6123,2615.939,0.0
1636,183.2284,194.9322,-39.5637
1637,394.5026,420.5866,0.0
1638,1104.7496,1167.7276,0.0
1639,43.4344,46.9669,39.9641
1640,329.5123,356.7905,-104.0022
1641,172.795,214.3024,-190.9672
1642,332.6635,953.0875,0.0
1643,462.9927,509.9747,-59.528
1644,382.9439,462.3064,-72.5673
1645,2990.0268,3557.4786,0.0
1646,236.2335,294.7034,-193.7979
1647,246.1764,253.2248,11.9147
1648,1299.788,1333.3832,0.0
1649,920.3446,1054.9066,-137.0884
1650,-7.7153,188.8798,0.0
1651,739.8848,815.8385,0.0
1652,208.0776,267.5572,-244.5372
1653,2017.7749,2222.2397,0.0
1654,424.7166,459.5275,0.0
1655,418.8977,472.2456,0.0
1656,311.4797,361.6426,-138.127
1657,1153.8944,1388.0369,0.0
1658,-5.4241,78.8643,-142.7207
1659,142.4111,186.6628,-170.6226
1660,198.922,235.2862,-95.0781
1661,1040.3573,1491.0977,0.0
1662,716.7274,1092.9533,-1168.7121
1663,931.4945,941.5011,15.8429
1664,118.4692,123.7227,32.6155
1665,354.8588,369.199,-57.5178
1666,123.9188,244.5513,-189.9289
1667,751.8831,1371.1465,0.0
1668,322.2409,407.4603,0.0
1669,3052.1633,3448.1562,0.0
1670,-112.5308,-53.2381,-231.5663
1671,183.6322,323.952,0.0
1672,107.7431,121.9869,-54.315
1673,887.961,1132.6296,-559.4779
1674,732.7972,770.1695,0.0
1675,314.3979,418.868,0.0
1676,1007.2999,1054.3159,0.0
1677,-111.4089,69.0518,-308.2959
1678,536.8047,543.9829,41.6659
1679,212.4822,246.6118,-152.997
1680,164.054,188.8319,-119.3808
1681,1167.9923,1333.3163,-84.9381
1682,-1040.4707,-167.6696,0.0
1683,721.5144,809.2757,-159.8219
1684,214.9225,255.9739,-163.2101
1685,46.407,84.8295,-32.8698
1686,390.0504,402.908,-6.069
1687,236.2487,251.2027,-55.3905
1688,313.834,331.0362,-65.3038
1689,61.4028,90.2621,-105.6827
1690,169.5658,196.5368,-91.7563
1691,926.8897,1027.344,0.0
1692,356.2962,410.7742,-81.2185
1693,456.1895,658.8592,0.0
1694,913.8003,1494.0055,-972.5123
1695,594.0975,665.701,-57.0042
1696,-30.4671,-13.1312,-26.3495
1697,-24.7584,231.2509,0.0
1698,261.9205,285.4907,-118.2082
1699,188.8769,222.6367,-122.6785
1700,337.1121,432.499,-257.9987
1701,251.2348,269.4519,-76.6857
1702,330.4746,366.9324,-132.0988
1703,222.0891,226.9518,-8.7371
1704,1822.8402,2144.2344,0.0
1705,-3.6985,110.6884,-327.9598
1706,63.4832,77.4066,-6.7438
1707,16.3505,38.4979,-55.6676
1708,217.7723,265.7693,-150.8234
1709,6.812,71.3214,-196.1935
1710,345.1113,363.8846,-63.3544
1711,223.1786,277.1366,-182.1183
1712,280.7439,403.0491,0.0
1713,230.5133,254.1319,-87.9495
1714,134.9663,138.7171,70.2764
1715,47.7255,50.6132,77.8201
1716,618.3995,1392.7387,0.0
1717,787.4524,861.2775,-101.909
1718,60.6003,70.2464,24.4246
1719,88.291,248.3195,0.0
1720,166.7863,207.3668,0.0
1721,358.6597,681.7015,-127.8987
1722,426.5647,474.2112,-141.4884
1723,112.0683,153.6487,-129.4206
1724,-86.4158,80.7975,-368.2906
1725,831.4657,907.5589,-117.3251
1726,387.3473,395.7721,-10.5294
1727,250.5853,275.1533,-35.8596
1728,913.3405,941.1154,0.0
1729,58.068,61.4997,67.7958
1730,455.0234,523.5408,-104.5789
1731,172.6232,215.7944,-101.0093
1732,-1111.1029,-409.3611,0.0
1733,59.2375,67.062,2.185
1734,1964.9337,2445.3249,0.0
1735,213.7359,238.9334,-93.0513
1736,1281.6188,1378.9284,-156.9055
1737,179.48,239.7746,-66.2982
1738,138.1838,144.7629,23.3908
1739,217.5406,224.9535,4.067
1740,976.5921,1001.3135,0.0
1741,266.4936,291.0516,-67.2797
1742,154.4977,215.3662,-244.9719
1743,569.4808,582.3367,9.9682
1744,135.5005,159.3595,-74.8013
1745,-322.3527,65.4957,0.0
1746,56.9914,118.7987,-219.3361
1747,704.8067,730.22,-29.701
1748,381.8686,486.4789,-34.5166
1749,1351.038,1422.4161,0.0
1750,118.7405,133.0988,-68.1261
