path_idx,W_final,improvement,sl_improvement
368,707.9331,842.9369,0.0
369,2229.4133,2729.9568,0.0
370,59.8489,124.9133,-69.2165
371,-105.4684,-17.4846,-375.6285
372,882.1789,969.32,0.0
373,342.0393,363.0932,-68.9932
374,-1627.9081,-449.6197,-822.8744
375,102.239,113.1199,-85.9015
376,5.644,280.8486,-718.4097
377,498.2321,622.5027,0.0
378,-246.8447,-4.4884,-331.8928
379,1057.6611,1396.9226,0.0
380,859.2904,924.5138,-22.1472
381,492.4651,703.1941,0.0
382,303.6617,319.281,-58.7201
383,1554.4771,1710.9033,0.0
384,561.2826,613.7458,0.0
385,601.7876,729.4991,-35.5466
386,65.8897,69.71,-22.1735
387,454.1834,612.2374,-308.6255
388,397.7241,277.5686,0.0
389,1619.5158,2118.9001,-89.0727
390,85.7041,91.081,-46.3064
391,325.6689,365.9006,-63.9141
392,379.9045,494.3803,-228.5438
393,369.3659,751.4988,0.0
394,395.7995,513.0009,0.0
395,1014.4511,1268.0559,0.0
396,412.5372,433.2638,-55.0442
397,1021.5335,1314.1366,-142.2469
398,247.7858,261.5757,-92.0448
399,-247.8909,103.9941,0.0
400,2080.1729,2505.8308,0.0
401,455.1628,714.2859,-268.2221
402,1722.181,1819.0222,0.0
403,-2729.8194,-1346.7954,-3539.806
404,2060.0569,2146.3625,0.0
405,59.8658,39.3264,44.5787
406,77.613,107.2987,-154.3959
407,117.3003,115.5255,-27.0582
408,-132.7902,59.6629,-352.8537
409,16.83,5.7218,38.7077
410,-108.8659,43.6468,-498.658
411,615.4118,698.331,-177.623
412,442.3781,495.6913,-166.0132
413,87.7344,103.4168,-68.6233
414,130.1772,145.2181,-91.3646
415,-357.0756,-14.9122,-731.5305
416,722.3042,1026.1765,0.0
417,756.3442,785.1862,-51.3132
418,1149.5997,1255.2006,-89.2742
419,127.2517,129.116,-13.2944
420,728.1408,925.5488,0.0
421,898.7085,960.3748,0.0
422,486.8825,597.7595,0.0
423,215.1267,180.4877,22.2932
424,355.2896,440.5164,-18.0061
425,203.8642,330.3988,-337.1994
426,2609.3144,3029.3977,0.0
427,157.4146,243.1305,-213.4938
428,29.1717,446.6621,-543.8639
429,519.5,694.6544,0.0
430,-43.8485,13.3315,-131.3996
431,268.3186,321.0455,-152.2915
432,1269.0209,1346.4627,0.0
433,574.3234,636.4833,0.0
434,396.4807,413.9023,-75.2401
435,-188.0947,97.9791,0.0
436,375.8114,446.1909,-71.931
437,-90.1711,-36.932,-163.4216
438,48.3058,141.5138,-418.5692
439,1000.2154,1041.4609,0.0
440,504.4005,882.8578,-296.4027
441,167.1132,295.057,0.0
442,202.7442,434.2555,0.0
443,274.023,290.6208,-47.6096
444,601.3087,786.2961,0.0
445,123.4651,123.4986,-30.0343
446,-185.865,-46.7062,-431.7333
447,783.8756,820.7679,0.0
448,231.2671,307.0389,-200.2923
449,178.3689,182.1714,-36.2268
450,199.8487,301.1451,-108.5003
451,44.096,204.261,0.0
452,431.6259,475.5334,0.0
453,197.1016,320.2463,-408.2258
454,98.8365,69.0888,31.9488
455,151.6652,172.4623,-112.3378
456,1365.7215,1446.6707,0.0
457,262.6098,262.6436,-35.6547
458,2556.1777,2762.3025,-342.0419
459,180.7843,204.5671,-124.8938
460,375.6131,411.7329,-83.3842
461,513.8462,553.2882,0.0
462,1428.2022,1690.3432,0.0
463,804.2633,941.2775,-100.7704
464,1109.1355,1308.6071,0.0
465,511.5082,559.967,-62.7347
466,-5.6557,174.7749,0.0
467,1802.062,1983.6759,-110.463
468,525.3372,546.2641,-85.0088
469,275.4183,333.9257,-150.2548
470,722.5072,983.3102,0.0
471,424.2515,497.9567,-27.5496
472,3641.5837,4172.9622,0.0
473,843.7465,944.0902,0.0
474,375.7327,452.0912,0.0
475,499.5771,534.048,-34.9711
476,653.2429,1207.3077,-899.854
477,856.5629,945.1475,0.0
478,-1341.9844,-209.5915,0.0
479,199.0104,411.3699,-269.0968
480,-387.1506,-183.2463,-309.9082
481,262.4917,270.0346,-85.4143
482,1464.4388,1718.9965,0.0
483,-21.3328,81.782,-318.3258
484,2519.3389,2603.0098,0.0
485,247.4951,329.5164,-197.8433
486,249.8217,374.8853,-52.1513
487,172.1997,192.8352,-19.9978
488,66.4664,-11.0802,33.9447
489,413.6669,440.8447,-30.7251
490,-40.8461,208.749,0.0
491,1113.1219,1143.6937,0.0
492,310.7277,339.3178,-77.7061
493,568.9742,670.4594,-64.8443
494,-23.5551,-10.0148,-6.7978
495,-220.7807,-46.8,-590.9306
496,469.2746,503.4971,0.0
497,941.5456,1166.0852,-95.9981
498,784.4683,810.5939,0.0
499,69.5805,79.2101,-39.2783
500,194.21,211.625,-74.2271
501,636.9466,705.4091,0.0
502,57.8835,125.333,-247.4773
503,352.1069,365.2772,-42.698
504,520.1204,833.7123,0.0
505,1192.1828,1314.6444,0.0
506,677.5619,870.6366,-118.5202
507,-170.8427,83.1656,0.0
508,114.1824,57.2805,41.9405
509,343.7774,427.6907,0.0
510,369.1692,396.8144,0.0
511,469.8744,659.7061,0.0
512,274.0022,311.0591,-106.7224
513,265.8334,317.5136,-69.8915
514,596.2104,642.8872,0.0
515,-4227.9947,-2321.0184,0.0
516,516.7181,556.8587,0.0
517,38.5681,-33.1155,64.3582
518,82.51,26.1338,45.6709
519,-380.6126,9.4135,-1567.4256
520,344.591,463.7368,0.0
521,326.2927,415.5451,-248.538
522,343.4424,358.8059,-48.162
523,204.9879,329.0987,-316.3092
524,840.9849,1010.8058,0.0
525,3709.7498,4302.6345,-489.5706
526,1072.0356,1267.2957,-134.3423
527,1794.9949,2518.7374,0.0
528,-1457.4658,-595.9562,-1549.16
529,278.2474,322.4516,0.0
530,443.919,550.0056,0.0
531,-683.5708,-339.0403,-954.3618
532,335.8132,420.0183,-263.6726
533,1154.1242,1364.0902,0.0
534,431.9372,461.9222,0.0
535,43.8058,45.6093,8.2919
536,6583.2222,8316.5622,0.0
537,1945.9793,2161.8956,0.0
538,1310.3553,1608.9757,0.0
539,189.2247,217.0689,-139.6491
540,-180.1542,67.9257,0.0
541,380.0955,419.6936,-179.6229
542,353.004,381.2553,0.0
543,276.8726,391.8488,0.0
544,498.1173,549.4296,-81.2904
545,364.2309,406.6547,-208.29
546,172.3159,288.2351,-102.2319
547,530.7644,566.3235,-119.1616
548,1049.9055,1136.1468,0.0
549,443.7371,522.7084,0.0
550,-382.4278,-101.5371,-529.8155
551,464.4021,591.0507,-135.2081
552,152.181,217.8366,-145.022
553,354.8279,376.64,-57.3063
554,423.4322,471.512,0.0
555,199.1367,232.946,-29.6664
556,1595.3635,1813.7081,0.0
557,381.1655,553.0602,0.0
558,-3856.4632,299.7513,0.0
559,281.7506,562.7295,0.0
560,542.4635,647.7597,-370.507
561,164.2291,184.6925,-114.4353
562,379.5126,424.8489,-84.9229
563,4167.3373,4416.297,0.0
564,237.7605,276.38,-13.9185
565,182.3187,176.8435,-22.6277
566,1011.9745,2208.9713,0.0
567,112.1926,33.4113,80.4596
568,-319.7474,50.2497,0.0
569,503.7511,509.1297,-18.2972
570,466.1209,493.8836,-128.017
571,456.6718,857.6289,-1327.0488
572,538.9196,579.3632,0.0
573,182.1444,418.0992,-69.1484
574,308.4632,303.0553,-6.0851
575,705.5134,858.4594,0.0
576,871.0924,982.78,0.0
577,832.8738,936.7682,-200.0363
578,269.0351,379.6362,-495.9144
579,266.9161,495.9104,-287.8198
580,145.0097,462.2113,0.0
581,382.6598,543.9186,-189.2102
582,1270.4512,1395.4262,0.0
583,752.1423,885.4078,0.0
584,64.3566,-7.8829,36.9283
585,466.4332,553.1367,0.0
586,1548.3503,1701.6395,0.0
587,114.3548,112.5954,-12.4679
588,356.1823,272.2605,88.9449
589,814.0866,842.3795,0.0
590,-510.4012,481.9993,0.0
591,-1070.6037,1112.9719,0.0
592,581.6166,625.729,0.0
593,190.5477,188.9687,-32.2702
594,444.3657,545.5058,-197.4765
595,236.9577,257.6702,-65.6456
596,612.0864,652.564,-9.9886
597,284.6885,358.6457,0.0
598,118.9303,161.1086,-32.3606
599,279.6282,487.9284,0.0
600,1806.0874,2289.1536,0.0
601,134.9846,202.1601,-105.5047
602,228.1089,277.3287,0.0
603,467.2858,573.724,-265.0699
604,174.0446,181.5248,-41.4755
605,824.8766,840.0592,-27.1509
606,-670.5677,-238.0854,-564.5392
607,157.6083,177.1705,-53.3707
608,568.726,651.4928,0.0
609,795.9025,1239.0217,-1395.2559
610,176.0969,219.7282,-129.1945
611,123.0638,151.3795,-114.1277
612,805.1009,1069.3138,0.0
613,892.5738,1280.9281,0.0
614,265.175,306.1419,-87.2243
615,596.8959,669.1676,0.0
616,118.662,344.6534,0.0
617,182.1719,253.6857,-228.7502
618,322.8319,371.5315,-85.6175
619,564.8803,716.1757,0.0
620,358.0574,468.222,-349.5732
621,497.9692,561.4983,0.0
622,211.0212,198.2991,-3.4554
623,372.1012,474.7149,0.0
624,-1063.9912,-283.8077,0.0
625,308.2642,327.0522,-61.8963
626,708.8489,827.4763,-330.0062
627,-2349.4515,-1259.8075,0.0
628,3383.0145,3513.0719,0.0
629,-228.3834,255.413,0.0
630,718.7944,762.7872,-130.6133
631,733.9036,817.4679,0.0
632,665.1491,760.9432,-163.0253
633,692.2483,737.0457,0.0
634,671.3685,708.1255,-154.2003
635,806.468,887.2935,0.0
636,94.4099,145.8806,-122.2051
637,162.8207,193.8393,-165.6885
638,-243.2402,107.8479,-668.2799
639,385.2304,639.7446,-817.8958
640,361.6556,365.1268,-37.4454
641,364.3771,462.5004,0.0
642,48.1084,18.5253,46.9948
643,263.91,265.775,-46.5987
644,237.6928,255.1472,-18.5014
645,346.2859,348.1185,-32.5265
646,172.5037,223.1922,-145.4455
647,662.2005,966.3297,-456.5832
648,82.9352,255.0269,-463.1214
649,582.3846,652.302,-73.5166
650,71.9279,24.8485,61.1968
651,191.4863,216.1985,-100.767
652,1197.0256,1717.2805,0.0
653,141.4189,80.6017,57.6738
654,241.8502,468.5462,-492.5714
655,565.5415,616.7665,0.0
656,107.7026,154.1487,-46.5295
657,731.0015,855.4211,-387.611
658,-91.9861,42.3771,-294.8954
659,2277.0438,2473.1413,0.0
660,337.0899,402.0679,0.0
661,3069.8618,3820.478,0.0
662,196.4695,273.4917,-244.6161
663,185.3532,139.3649,33.7754
664,401.1785,418.592,-39.1806
665,649.7319,713.3941,-4.1346
666,750.8741,916.756,-501.2121
667,2063.8677,2118.1936,0.0
668,289.0492,349.9741,-87.1689
669,554.2993,597.6956,-103.1907
670,730.812,811.2968,-170.0096
671,644.1,721.8154,-214.5698
672,410.2271,480.8763,-114.8883
673,324.8964,469.089,-590.1418
674,-191.2099,30.7008,-688.8724
675,-95.0289,-16.2061,-53.3999
676,174.1437,159.0598,-18.7411
677,98.1678,202.1729,-483.6821
678,443.4786,483.3283,-112.471
679,451.4032,726.4881,0.0
680,4090.0695,4963.5854,-1951.4496
681,157.115,275.7632,-329.7825
682,321.1403,367.9376,0.0
683,-186.5708,29.4126,-325.0215
684,-598.0019,205.972,-1064.5933
685,154.4001,170.013,-89.397
686,883.8464,960.0788,0.0
687,422.9232,529.8924,-542.9275
688,52.1725,198.9404,-580.3429
689,206.3197,231.821,-80.4255
690,690.3166,991.503,-365.109
691,351.2755,383.7513,0.0
692,1251.0795,1332.1177,0.0
693,145.2008,150.7802,2.2353
694,255.994,276.7933,-124.0018
695,88.1464,-2.526,30.6439
696,62.9999,199.3155,-425.4047
697,-1720.1313,1460.0738,0.0
698,82.9284,161.7527,-262.2962
699,535.362,563.6988,-70.0345
700,3772.6159,4799.0363,0.0
701,2857.9131,4145.6579,0.0
702,701.4541,753.6091,-61.0685
703,679.7593,730.6017,-76.2492
704,1740.8888,1906.4997,0.0
705,317.5963,332.7692,-40.0598
706,537.009,559.1115,-36.1886
707,1775.6521,1984.4786,0.0
708,1335.5708,1547.7702,-177.3046
709,380.4743,421.392,-39.093
710,328.5152,401.3243,0.0
711,290.0025,358.5002,-93.7759
712,-387.5792,-73.3054,-631.18
713,98.1999,115.5321,-72.4719
714,116.5219,103.5029,5.6499
715,47.5707,94.6386,-186.0139
716,143.9921,362.0824,0.0
717,762.8398,796.829,0.0
718,-6512.1503,-4083.2459,0.0
719,179.7301,116.1778,41.8473
720,-13.5485,166.4621,-168.4891
721,186.4295,434.6057,0.0
722,336.9324,387.8306,0.0
723,523.4762,580.3157,-120.5672
724,172.0596,206.421,-149.1052
725,-223.4304,131.4887,-351.2458
726,2704.8168,2931.9034,0.0
727,199.3528,243.0071,-81.7241
728,215.2972,418.2377,0.0
729,788.4303,916.0173,0.0
730,107.3882,300.2411,-345.5114
731,251.2069,361.5236,-379.0072
732,803.8936,836.927,-49.5997
733,237.7434,236.2508,-39.2566
734,4945.394,5539.6407,0.0
735,1055.7449,1229.475,0.0
736,867.4194,911.3482,0.0
737,959.6707,1117.2246,-447.9987
738,238.0976,260.334,-103.0337
739,34.5831,-30.8287,31.3794
740,531.8873,563.4167,-48.0508
741,400.0346,507.964,0.0
742,337.6161,350.8044,-67.7746
743,204.8815,338.5226,-68.6161
744,508.7755,834.2336,0.0
745,425.6723,459.4028,-102.8091
746,634.6336,665.6446,-67.1617
747,101.7827,305.7921,0.0
748,182.0857,141.8476,-2.4881
749,165.3366,238.023,-318.8571
750,153.9194,240.4922,-277.3962
751,4556.3292,5517.8109,-3066.9819
752,815.4396,877.8535,0.0
753,951.2371,1113.9168,0.0
754,36.0374,265.0365,-578.683
755,-412.5377,76.1775,0.0
756,184.9842,227.7923,-182.9494
757,209.4244,316.2781,-419.4961
758,294.7975,337.9278,-200.5148
759,401.0344,586.5596,0.0
760,197.1699,221.4758,-53.614
761,435.7999,487.8248,0.0
762,1888.9,2085.8006,0.0
763,141.1785,46.1705,68.5746
764,88.1069,151.26,-259.9659
765,142.6277,129.6013,-23.4776
766,638.8658,1067.8742,0.0
767,-460.297,-163.3838,-772.6922
768,135.3674,386.6362,-409.0572
769,807.1407,1053.1072,0.0
770,205.1269,183.6589,17.845
771,-2421.7004,-827.8223,0.0
772,8.1994,330.7414,0.0
773,430.0023,577.7452,-303.0616
774,264.3108,296.6489,-139.7586
775,306.1857,330.6867,-73.4182
776,311.8687,339.7996,0.0
777,474.2111,716.0737,0.0
778,16.5059,1980.8941,-8562.2409
779,266.1834,334.1885,-277.6324
780,183.3952,235.4673,-167.357
781,60.6221,101.1635,-198.4836
782,61.2819,178.5219,-115.9301
783,280.0984,340.3998,-125.435
784,-407.3132,-86.0993,-689.6531
785,504.8728,718.9342,-521.4566
786,-613.8453,126.1638,-392.7215
787,532.8549,527.3878,-5.5242
788,-647.2189,-39.9414,-1069.2199
789,379.2593,460.1533,0.0
790,881.2099,1047.6439,0.0
791,68.4565,134.4071,-295.6524
792,151.3126,252.6704,-155.7271
793,371.0356,488.5607,0.0
794,758.3709,883.0635,0.0
795,880.4566,889.6864,-57.4484
796,483.8892,534.5243,0.0
797,224.7671,343.3479,-37.701
