path_idx,W_final,improvement,sl_improvement
509,-121.1571,-114.0051,-86.5473
510,-862.2862,-850.9881,0.0
511,-50.4191,-30.2995,-111.9893
512,-2730.6988,-2284.6703,0.0
513,-1134.3211,-629.0715,0.0
514,-493.2498,-101.519,-236.4099
515,-317.2875,-175.6544,-111.2713
516,-72.1152,-76.4947,-66.1165
517,-1164.9403,-943.4348,0.0
518,-39.3822,-29.643,-65.458
519,-3.6501,-2.3715,-62.0448
520,-137.2019,-116.4698,-32.7829
521,-233.2672,-61.8366,0.0
522,-353.2952,-205.2627,-152.7799
523,-1195.1512,-1150.9313,-367.7392
524,-265.196,-138.1812,-26.9935
525,-327.053,-280.4864,0.0
526,-200.11,-91.0853,0.0
527,-1608.3153,-1203.9596,-599.5212
528,-7.2043,7.7954,-57.9997
529,-250.4033,-196.8941,-316.132
530,-235.9201,1.7699,-626.591
531,-10.1685,-2.387,0.0
532,-107.5802,-101.9506,-52.764
533,-862.7501,-689.1653,-95.249
534,108.7254,174.387,0.0
535,-257.4578,-202.8456,0.0
536,431.4334,458.7979,-19.6785
537,-55.4447,-49.6675,-41.692
538,-215.2888,-179.9637,0.0
539,-510.3803,-466.3709,0.0
540,-329.2574,-281.205,0.0
541,101.6616,78.1448,15.3827
542,-54.7526,-25.3873,-46.2273
543,-125.0405,-75.3889,0.0
544,-21.7752,-20.0337,-105.3436
545,-175.3084,-159.3347,-317.9202
546,-1220.0991,-821.6961,-131.8601
547,-649.469,-551.548,0.0
548,-78.5263,-61.9483,-101.4907
549,-201.3461,-127.5977,-62.1238
550,-3.8849,-26.2396,-45.2873
551,78.0429,99.8623,-83.2255
552,-900.4119,-384.1429,0.0
553,-170.2095,-172.0772,-266.3751
554,248.1889,323.4944,0.0
555,-797.452,-778.6902,-1148.2766
556,68.5216,25.5676,61.0518
557,-321.9579,-268.8963,-267.7629
558,-172.7135,-139.9515,0.0
559,22.6007,3.8688,20.0078
560,-1098.3806,-284.7861,-1186.9053
561,-2884.8123,-2321.5942,0.0
562,3.6355,23.7483,-56.7873
563,-385.6553,-186.2239,0.0
564,-43.6958,-43.0335,0.0
565,-4693.1656,-1293.7637,0.0
566,-42.1625,-37.3987,-284.1508
567,-265.6981,-215.8626,-15.4832
568,-59.5625,-42.3832,-80.4709
569,381.4808,562.9161,0.0
570,-12.7747,2.7489,-25.2392
571,-120.6002,-85.1674,-64.3664
572,-81.3677,-54.6538,-90.4294
573,80.7516,73.3011,11.2172
574,-847.4911,-550.8744,0.0
575,-192.298,-160.0055,0.0
576,-107.306,-96.5438,-166.7062
577,-447.9551,-388.8616,0.0
578,-1255.5469,-1077.4518,0.0
579,-283.1714,-274.4723,-200.6321
580,-789.8597,-549.7617,-1370.4217
581,-165.386,-157.8897,-120.3291
582,2.4436,9.6672,-17.3998
583,50.8715,146.9181,0.0
584,-226.7462,-225.58,-62.6678
585,-254.8753,-222.1627,-97.8087
586,-13.717,1.3422,-36.7113
587,-398.5443,-342.8844,-175.43
588,-241.1741,-226.1556,-15.9815
589,-102.2828,-103.5674,-194.9705
590,-298.5501,-283.5651,0.0
591,-132.3213,-117.582,0.0
592,69.8275,21.5051,62.9483
593,-238.2238,-213.1943,-364.4083
594,-189.0645,-177.3619,-43.4519
595,65.4843,55.2311,-39.7012
596,-80.1202,-83.5692,-223.9986
597,-90.8928,-79.178,-111.1212
598,324.0518,367.441,-29.4765
599,20.2648,16.5425,69.0045
600,-220.3351,-202.0587,-40.463
601,-2592.659,-1190.4139,-75.6167
602,-155.7177,-133.4008,-39.1228
603,-54.8625,-44.0731,-37.5619
604,-2525.8619,-2024.0002,0.0
605,-48.9591,-27.974,-49.1294
606,-318.6898,-314.1734,-571.9691
607,-30.4578,-6.2258,-102.3936
608,-343.7066,-317.5349,-129.1055
609,-3222.8564,-1160.6215,-558.0177
610,-596.263,-445.7113,0.0
611,-4.0357,-5.6335,-56.4901
612,-84.5353,-66.7827,-142.3741
613,-671.426,-486.9868,-12.9603
614,-23.4791,-7.7152,-71.5467
615,-45.5282,-35.1644,-203.4354
616,-208.3528,-91.3957,-123.6494
617,-3815.1711,-2754.1663,0.0
618,-28.7517,-21.2113,-55.2519
619,-689.3951,-616.0774,-343.1296
620,-241.539,-241.3657,0.0
621,-731.4662,-296.3529,0.0
622,-1.5781,14.8287,-46.1025
623,-2000.546,-1129.6434,0.0
624,-259.9861,-85.0284,-19.7895
625,-142.6426,-144.4947,-268.3544
626,-370.6326,90.1614,-197.128
627,-6566.6588,-5954.1845,-3166.5362
628,-178.3069,-134.7431,-165.0919
629,-753.7368,-660.8238,0.0
630,-123.2563,-112.7265,0.0
631,-652.3106,-141.3446,-456.0568
632,-689.1498,-309.7256,0.0
633,-289.453,-240.8271,0.0
634,-3.735,-7.7505,-52.4169
635,-2096.8838,-1684.1739,0.0
636,-746.1101,-493.2198,0.0
637,18.2246,18.3084,-9.4901
638,-98.8388,-92.5492,-139.8309
639,-4.0116,31.6576,-74.797
640,-275.7894,-266.6898,-50.8219
641,-239.7996,-110.0023,-174.4775
642,-1497.3325,-1365.8371,-697.4845
643,-109.7088,-87.2908,-51.7814
644,58.5475,26.5188,17.5635
645,-729.6496,-342.0533,-56.5478
