path_idx,W_final,improvement,sl_improvement
275,2812.5259,3157.476,-751.4317
276,376.697,394.1151,-10.79
277,354.0596,427.038,-13.2851
278,115.7851,121.3989,24.8427
279,85.1629,146.7028,-226.307
280,194.2412,266.8902,-104.5096
281,47.3086,48.113,78.8001
282,344.353,366.3644,-70.2512
283,304.7314,387.9035,-30.6026
284,1608.9559,1865.3952,0.0
285,10772.3185,12135.717,0.0
286,238.2794,277.4967,-189.7299
287,-72.7893,415.942,-584.9688
288,-453.0247,-167.8861,-927.7785
289,562.6745,592.6856,-99.7815
290,243.9868,267.4777,-121.1665
291,920.0832,1060.0638,0.0
292,661.5858,668.5811,16.949
293,646.6176,675.0283,0.0
294,-47.1813,109.3699,-210.006
295,689.7295,818.1962,0.0
296,1906.0718,2053.5817,0.0
297,161.0955,196.5445,-150.1784
298,298.0605,358.9136,0.0
299,-2.399,776.9315,0.0
300,1166.9843,1193.0609,0.0
301,873.9651,991.6476,0.0
302,125.1629,163.9052,-73.3218
303,239.8607,299.0741,-60.1148
304,571.7205,590.1063,-78.2399
305,138.88,208.1246,-141.1726
306,3.2943,5.0536,69.8981
307,200.0688,228.7671,-57.671
308,599.8496,857.2898,0.0
309,186.4795,228.8244,-240.971
310,189.3997,764.3087,-601.9547
311,143.9005,167.1759,-100.364
312,341.2977,345.5898,66.3505
313,120.4331,133.05,-4.9856
314,172.2536,193.4221,-67.4947
315,778.1664,803.0721,-45.3148
316,412.9181,709.1871,0.0
317,65.9089,160.6957,-324.3189
318,1151.8446,1257.0912,0.0
319,254.6044,263.0282,-0.6261
320,351.7313,437.2809,-136.4709
321,79.1205,81.7316,81.0246
322,213.9817,271.7204,-35.4811
323,502.6436,525.4351,-66.3207
324,662.9697,741.422,0.0
325,273.9816,342.9909,0.0
326,398.1168,445.7179,0.0
327,593.2718,645.698,0.0
328,172.1958,179.2385,-15.6399
329,194.1966,198.6518,38.324
330,227.2426,253.5908,0.0
331,317.1728,319.5126,88.9001
332,254.2503,318.6919,-111.8579
333,135.2361,180.9811,-169.0813
334,365.2521,400.7365,-36.6115
335,314.8814,340.9025,-13.9242
336,579.4557,618.9084,-44.9145
337,542.0414,563.5135,-14.7533
338,964.1732,1045.5528,0.0
339,464.5505,481.678,-47.177
340,421.6783,551.9183,-432.2166
341,2302.3753,2470.3306,0.0
342,425.6657,476.8122,-135.5791
343,3475.7936,4150.9882,0.0
344,1330.7662,1453.2848,0.0
345,314.5305,353.623,-12.9299
346,-17.5078,16.6686,-87.5173
347,87.4358,111.1379,-72.0328
348,99.8008,123.1427,-87.7047
349,-420.4314,-89.1951,-458.1367
350,248.5586,256.7662,4.4261
351,202.2113,219.5364,-69.0149
352,-172.0937,76.6101,-11.3159
353,123.6753,129.54,51.8557
354,360.9289,480.0073,0.0
355,246.7976,252.5813,62.8716
356,2191.6462,2555.6955,0.0
357,1018.3866,1068.3445,0.0
358,888.9926,1031.1481,0.0
359,235.7873,249.7251,-4.5524
360,162.5166,182.5711,-59.235
361,235.0526,273.802,-126.559
362,10.8989,69.8698,-262.5685
363,-104.9034,192.3745,-421.2148
364,244.6253,272.1216,-91.7528
365,75.0947,80.5703,15.2124
366,263.1792,269.4559,38.4854
367,361.3586,906.6469,0.0
368,622.9328,728.7514,0.0
369,1990.1888,2382.5244,0.0
370,54.2676,106.3894,-193.0391
371,-77.0013,-7.2229,-109.2402
372,763.1067,832.2168,0.0
373,296.9573,316.6387,-92.2201
374,-1160.6618,-237.0968,-879.8773
375,66.4009,79.956,-47.0274
376,40.9588,256.6694,-191.2708
377,412.6813,510.7084,-218.311
378,-182.1193,7.8442,-352.5298
379,924.8432,1190.7628,0.0
380,729.4193,781.6685,-17.0482
381,432.1206,597.294,0.0
382,272.5677,288.9118,-50.5061
383,1338.3766,1460.9864,0.0
384,487.9317,530.5201,-56.4564
385,558.1983,658.6659,-152.0869
386,36.3892,47.3916,30.5559
387,381.097,504.9828,-254.051
388,335.5687,335.5702,0.0
389,1415.4605,1806.8875,-66.6897
390,57.1242,68.3668,9.272
391,256.9337,290.1752,-20.0328
392,348.0938,438.8825,-120.2103
393,339.4022,638.9252,-61.0497
394,357.0712,450.0217,0.0
395,883.8854,1082.6656,0.0
396,341.4603,360.8358,-8.748
397,888.481,1117.8289,-86.9625
398,204.2971,219.7889,-42.7415
399,-111.6599,164.1543,-84.9744
400,1917.2263,2250.8651,0.0
401,425.0482,628.1539,-196.2269
402,1471.4604,1548.2636,0.0
403,-1995.3694,-911.3287,-3037.0731
404,1822.8151,1891.2626,0.0
405,29.2868,35.5021,55.8683
406,55.8236,81.703,-104.8987
407,79.0155,88.2422,34.8901
408,-75.9047,74.9437,-499.1069
409,-8.4606,-1.0737,52.5157
410,-80.9362,38.6061,-495.6253
411,521.1499,587.0412,-87.4393
412,362.6052,405.8835,-143.2089
413,60.3494,76.7594,-14.4134
414,97.4613,113.2933,-56.1941
415,-236.2636,31.9305,-693.3382
416,711.6254,949.8063,0.0
417,636.8375,661.9814,-35.322
418,985.1389,1068.8892,-72.8191
419,95.8054,106.1797,-3.0589
420,738.7678,893.5,0.0
421,819.4511,868.8509,0.0
422,423.2736,511.2083,0.0
423,170.0448,174.9262,13.9149
424,313.2412,380.8331,-123.9558
425,173.9255,273.5584,-253.6503
426,2246.9596,2576.2289,0.0
427,142.8472,210.827,-76.0105
428,104.4335,431.6705,-715.2444
429,506.3747,643.664,0.0
430,-45.7417,0.6756,-95.014
431,227.6983,270.5006,-89.2563
432,1176.6602,1238.6975,0.0
433,501.5217,551.3168,0.0
434,317.3393,334.6494,-68.7259
435,-114.8089,109.4212,0.0
436,351.4182,407.798,-167.7
437,-84.0455,-40.8273,-113.7597
438,43.0249,116.9466,-320.799
439,870.5536,904.6328,0.0
440,451.0037,747.6458,-339.1247
441,170.9546,271.587,0.0
442,235.9049,417.3678,0.0
443,228.3265,245.4235,-67.7392
444,549.5407,694.5374,0.0
445,91.2721,101.0251,5.6686
446,-130.0638,-20.9884,-261.9937
447,683.2059,714.2753,-6.7299
448,207.4142,268.1136,-163.2284
449,130.5687,141.52,-26.4224
450,182.509,262.8455,-160.2004
451,86.7033,212.2437,-168.647
452,377.5783,413.857,0.0
453,184.0381,281.2667,-273.0927
454,61.2511,66.5579,42.1449
455,112.6171,132.0584,-73.1208
456,1220.064,1284.5846,0.0
457,209.0071,218.8304,-23.4275
458,2170.1638,2331.7283,-247.1066
459,148.5012,169.9058,-85.5157
460,310.062,340.4808,-71.5924
461,427.6684,460.2574,0.0
462,1371.4638,1576.9348,0.0
463,701.2368,808.6311,-76.7271
464,1032.6532,1189.0029,0.0
465,434.0407,473.3783,-42.7889
466,31.8771,173.3021,0.0
467,1544.5549,1686.9073,-85.4251
468,454.8498,474.4125,-73.9223
469,230.4408,277.7834,-125.9712
470,691.0831,895.5054,0.0
471,369.164,428.2079,-27.7911
472,3117.7401,3534.2447,0.0
473,749.4791,829.06,0.0
474,324.0318,385.2012,0.0
475,452.0958,481.1259,-69.5697
476,733.8352,1168.1217,-693.9103
477,758.3438,828.5988,0.0
478,-893.3262,-5.735,0.0
479,203.2005,369.6519,-474.0663
480,-309.1898,-149.3657,-298.7894
481,213.8092,226.168,-41.3266
482,1316.217,1515.7442,0.0
483,-7.3536,74.4249,-244.0043
484,2192.9551,2259.3694,0.0
485,203.5665,268.8331,-122.9643
486,219.769,318.3586,-95.6562
487,142.3384,161.6287,-30.6035
488,39.3138,41.6254,18.7846
489,345.7707,369.6249,-26.3541
490,29.291,224.9283,0.0
491,964.3569,991.0088,0.0
492,263.6016,288.5259,-82.5765
493,485.3701,565.8563,-26.2932
494,-38.1466,-22.9352,-1.5531
495,-154.7379,-18.3686,-468.4171
496,411.9105,440.7314,-21.1194
497,852.0121,1028.0105,-35.7744
498,661.9067,685.3482,-9.296
499,41.2512,54.5536,-4.3074
500,152.8796,170.188,-80.6743
501,569.2481,624.0922,0.0
502,32.4478,86.4804,-129.643
503,283.1676,297.9634,-58.0944
504,471.5197,717.319,0.0
505,1046.5887,1143.3327,0.0
506,609.8494,761.1851,-144.401
507,-65.345,133.7516,0.0
508,78.4639,81.9357,47.1538
509,308.5911,375.174,0.0
510,306.5952,330.6958,-88.9384
511,455.8883,604.682,0.0
512,229.6,260.7983,-35.6861
513,216.8709,258.8237,-85.1664
514,508.8534,547.0659,0.0
515,-2997.7177,-1502.9933,0.0
516,448.3552,481.5215,0.0
517,12.1788,14.8084,71.9153
518,48.7876,52.2989,53.5649
519,-267.573,38.1368,-1196.873
520,338.291,432.6833,0.0
521,278.5477,349.3323,-190.3106
522,283.7934,299.8696,-14.9142
523,176.239,274.1528,-235.0589
524,790.5786,923.6875,-47.8534
525,3312.247,3776.9613,-508.3558
526,966.7031,1119.7518,-143.8974
527,1786.3799,2353.6632,0.0
528,-977.9829,-302.7151,-1200.7771
529,238.6488,275.1726,-50.5165
530,407.6846,491.8201,0.0
531,-511.2792,-241.2295,-657.742
532,287.3441,354.1301,-146.1885
533,1039.4205,1203.9959,0.0
534,369.9951,396.1354,0.0
535,20.3852,30.4217,32.2847
536,5617.5385,6976.1635,0.0
537,1697.272,1866.5114,0.0
538,1207.308,1441.3724,0.0
539,152.9888,177.2628,-113.2344
540,-52.2674,142.1823,0.0
541,312.5506,345.2686,-132.7637
542,305.9231,330.5521,-2.939
543,259.3633,350.549,0.0
544,428.3004,469.9544,-76.5797
545,296.0512,331.1039,-144.8275
546,144.8989,236.8324,-115.6817
547,442.3573,472.3039,-65.14
548,915.6883,984.0848,-127.1686
549,401.0161,464.1604,0.0
550,-263.2406,-43.0731,-380.4087
551,413.2359,512.9497,-168.0686
552,134.4678,187.0633,-96.1426
553,282.7971,303.1873,-79.2077
554,361.7839,400.8139,-38.6256
555,161.4774,189.9504,-94.1623
556,1422.5049,1593.6476,0.0
557,355.9938,490.7281,0.0
558,-2270.0825,987.6379,0.0
559,356.6615,576.8982,0.0
560,467.4591,550.9677,-299.4559
561,118.2451,137.3744,-92.7845
562,316.0764,353.5229,-33.8301
563,3562.0536,3757.193,0.0
564,202.8155,234.8479,-18.3177
565,146.0299,154.4938,-5.1891
566,1189.167,2127.396,0.0
567,78.1621,80.4068,88.8936
568,-192.5901,97.4207,0.0
569,426.6176,437.8637,-24.567
570,386.3825,410.5855,-87.5757
571,443.1042,757.382,-1178.2586
572,470.6249,504.0415,0.0
573,191.44,376.3859,-39.519
574,261.0112,269.3712,6.9065
575,613.1566,733.0386,0.0
576,792.3684,880.9459,0.0
577,724.6541,807.051,-172.1935
578,219.3819,307.0978,-389.8208
579,251.1217,430.6118,-222.246
580,199.0546,447.6833,0.0
581,327.7968,454.1945,-197.7551
582,1090.6662,1189.1929,0.0
583,628.5555,733.0117,0.0
584,33.0071,35.6066,43.192
585,422.015,490.7781,0.0
586,1424.7512,1544.9022,0.0
587,81.8683,91.0148,8.1683
588,294.4864,296.4523,50.9437
589,712.6379,737.3031,0.0
590,-254.1326,523.7298,0.0
591,-425.0375,1286.4908,0.0
592,504.0898,540.5378,0.0
593,147.5734,156.9392,-8.6392
594,381.5191,461.7316,-246.772
595,200.9008,220.263,-14.2074
596,535.1262,568.5708,-19.3775
597,237.5759,296.8216,-78.6899
598,95.2182,130.0681,-61.523
599,320.7953,484.065,0.0
600,1691.9727,2070.6092,0.0
601,110.7398,164.5529,-104.5131
602,189.9297,229.8852,0.0
603,414.0269,498.4412,-129.6326
604,133.9849,146.2409,-0.8678
605,729.5578,745.4449,-49.521
606,-492.8998,-153.9119,-978.9755
607,126.893,145.7723,-66.3512
608,493.3954,559.1806,0.0
609,712.9932,1060.3184,-990.1195
610,147.0335,183.084,-99.6649
611,98.9432,123.6283,-89.1401
612,795.8318,1002.9269,0.0
613,855.8237,1160.2233,0.0
614,227.9572,261.8062,-63.3919
615,496.8488,554.7443,0.0
616,171.9213,349.0578,0.0
617,134.8634,192.1518,-94.8029
618,270.3407,309.8739,-66.5586
619,486.5137,605.1019,0.0
620,289.858,377.2277,-205.1764
621,424.9368,475.8288,0.0
622,171.69,178.7046,22.5152
623,338.1513,419.5325,0.0
624,-758.4196,-146.8969,0.0
625,262.0994,280.7274,-43.797
626,609.9307,703.9553,-194.8525
627,-1789.9332,-935.8494,0.0
628,2935.2026,3037.3341,0.0
629,-115.2293,263.9796,0.0
630,608.6352,644.9844,-108.3713
631,652.9155,719.2557,0.0
632,541.4956,617.4683,-168.5648
633,588.9185,625.9324,-19.5816
634,583.8758,614.8313,-103.2295
635,716.1101,780.5446,0.0
636,84.9411,126.7237,-164.4848
637,134.2921,161.1601,-128.1401
638,-129.716,145.4735,-454.748
639,326.5269,526.02,-469.6983
640,295.1122,305.6112,-16.9859
641,327.6725,405.4924,0.0
642,21.0063,26.2838,56.16
643,215.7021,226.0809,-26.7478
644,184.9065,202.2251,-53.7946
645,282.1231,292.3217,-14.3141
646,142.9369,184.0847,-87.9396
647,608.8104,847.1926,-385.2743
648,78.8089,213.6977,-341.8151
649,491.6377,547.6473,-55.714
650,37.3888,41.4613,68.0689
651,148.5006,170.7417,-101.4137
652,1148.9125,1556.6983,0.0
653,101.0886,104.3962,58.0813
654,230.0997,407.7883,-210.1821
655,499.4372,541.0204,0.0
656,80.4803,118.561,-21.8513
657,610.236,708.3689,-321.6396
658,-62.2728,43.0436,-406.12
659,1978.3783,2132.0834,0.0
660,269.2829,321.3356,0.0
661,2681.7881,3270.1355,0.0
662,180.8163,242.5174,-286.4767
663,145.8194,149.9603,38.0008
664,326.6609,343.9689,-16.1427
665,531.0484,582.0471,-30.8431
666,680.686,810.7075,-402.902
667,1782.8943,1826.9948,0.0
668,251.1043,299.9959,-67.6225
669,469.023,504.8793,-86.9378
670,629.3936,693.5911,-129.4644
671,521.437,583.6934,-124.7231
672,356.6186,413.2143,-63.9983
673,279.1175,392.1384,-506.1761
674,-138.299,35.6389,-454.5631
675,-79.2334,-16.1924,-95.2306
676,126.5278,133.2461,10.6068
677,93.3992,175.8838,-267.6502
678,404.6156,437.5415,-135.0299
679,459.9775,675.5943,0.0
680,3571.2145,4255.893,-1504.5385
681,147.3672,241.4066,-266.2485
682,281.0419,319.3233,0.0
683,-107.6207,61.6712,-425.3108
684,-364.7091,265.4609,-1186.736
685,116.7831,133.1204,-86.3121
686,778.0799,839.1483,0.0
687,356.0423,440.8778,-380.7794
688,30.6943,145.7338,-461.4463
689,174.0381,196.9894,-48.8538
690,644.3982,880.4739,-271.4651
691,299.5523,326.9897,0.0
692,1076.5359,1141.1184,0.0
693,110.4934,122.1593,20.7525
694,212.266,231.7093,-89.8973
695,55.0355,56.6354,44.9143
696,71.4639,178.3107,-250.002
697,-850.5104,1642.1952,-1654.8115
698,70.2436,133.2855,-283.0966
699,445.9232,470.6266,-29.5591
700,3418.2096,4222.7375,0.0
701,2720.5921,3729.9511,0.0
702,596.4048,638.7429,-66.2799
703,581.3581,622.6307,-72.6951
704,1452.7308,1582.5398,0.0
705,256.1913,272.0683,-11.6069
706,472.5801,493.2417,-23.4293
707,1563.9328,1727.615,0.0
708,1137.7823,1304.1083,-99.4141
709,322.7295,356.5378,-30.0921
710,305.3395,363.6655,0.0
711,253.2387,308.111,-158.5183
712,-279.5399,-33.206,-532.3609
713,67.0454,84.3323,-61.7857
714,83.257,90.4354,18.3936
715,43.1351,81.5712,-122.1616
716,155.7697,326.7131,-42.9404
717,643.4096,672.034,0.0
718,-4803.7954,-2899.9736,0.0
719,136.7701,139.8407,61.1503
720,15.0379,156.1336,-46.7776
721,224.1878,418.713,0.0
722,286.7788,328.0968,-63.138
723,433.2023,479.3432,-134.9542
724,145.1576,174.0955,-134.668
725,-115.6766,162.5157,-312.4413
726,2412.903,2590.8978,0.0
727,170.4242,206.4936,-64.8358
728,231.3681,390.4367,0.0
729,694.5822,794.9615,0.0
730,116.5383,267.7002,-495.5517
731,236.6201,324.1104,-305.5554
732,676.5686,704.3882,-54.352
733,180.7234,190.0937,-17.8633
734,4415.3499,4881.1318,0.0
735,979.6397,1115.8127,0.0
736,754.7293,791.0255,0.0
737,795.4046,918.8984,-329.7215
738,185.7376,206.5243,-90.8611
739,10.0603,13.03,44.7631
740,438.0436,465.1112,-74.5136
741,349.398,434.9949,0.0
742,290.3892,305.2052,-17.9838
743,215.6087,320.3591,-25.8791
744,498.3314,753.4318,0.0
745,387.1151,415.5217,-140.5848
746,521.812,548.677,-56.5603
747,128.7166,288.623,0.0
748,138.8805,143.4155,12.3169
749,129.1887,187.4164,-181.861
750,150.9521,219.6115,-253.4496
751,3780.8138,4534.4415,-2158.9672
752,698.0616,748.0602,0.0
753,840.0921,967.6035,0.0
754,92.5239,272.0178,-524.4155
755,-247.8689,135.1954,0.0
756,150.7909,186.1612,-132.1534
757,180.6576,265.4014,-321.4297
758,250.0263,285.6628,-121.6787
759,393.6182,539.0363,0.0
760,175.4448,197.3202,-7.9404
761,391.8711,434.1036,-29.5494
762,1602.7313,1757.0657,0.0
763,105.5259,106.8907,63.3337
764,66.2926,116.8835,-233.6104
765,105.326,112.5224,11.253
766,689.6715,1025.9365,0.0
767,-308.4745,-75.7483,-654.923
768,164.3808,361.3301,-280.6996
769,721.337,914.1302,0.0
770,157.9954,164.0474,11.5294
771,-1634.6707,-385.3586,0.0
772,117.6346,370.4492,0.0
773,401.2976,517.1013,-243.5664
774,212.5289,239.9125,-28.2301
775,255.842,277.893,-70.2151
776,265.8994,290.249,-30.4955
777,484.3733,673.9499,0.0
778,284.6353,1824.3603,-6417.8592
779,241.0045,295.4821,-235.0307
780,140.0438,182.3147,-87.3633
781,44.6885,78.1859,-105.8056
782,70.5581,163.5393,-238.3262
783,247.6197,296.1118,-124.864
784,-256.5709,-4.7973,-550.0948
785,445.8721,613.6576,-625.3856
786,-368.2876,211.7457,-31.4966
787,444.109,452.5605,-6.3015
788,-449.1005,26.8952,-481.6632
789,333.2094,397.6915,0.0
790,804.6854,935.1395,0.0
791,47.1871,100.019,-179.0877
792,126.5803,206.9655,-67.9884
793,337.0644,430.2716,-30.8368
794,679.1247,777.4511,0.0
795,760.0387,772.7889,8.5663
796,432.1557,473.26,0.0
797,201.3816,295.3732,-199.5619
798,1244.9811,1306.3312,-88.8919
799,675.8148,720.7457,-77.8441
